"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Byte","Qualitaet_Niveau"
"OBS_DEU_P1M_T2M","3271","2013-11-01","4.03","4","3",
"OBS_DEU_P1M_T2M","3271","2013-12-01","0.62","4","3",
"OBS_DEU_P1M_T2M","3271","2014-01-01","1.15","4","3",
"OBS_DEU_P1M_T2M","3271","2014-02-01","2.9","4","3",
"OBS_DEU_P1M_T2M","3271","2014-03-01","6.84","4","3",
"OBS_DEU_P1M_T2M","3271","2014-04-01","10.62","4","3",
"OBS_DEU_P1M_T2M","3271","2014-05-01","12.85","4","3",
"OBS_DEU_P1M_T2M","3271","2014-06-01","17.31","4","3",
"OBS_DEU_P1M_T2M","3271","2014-07-01","19.11","4","3",
"OBS_DEU_P1M_T2M","3271","2014-08-01","16.43","4","3",
"OBS_DEU_P1M_T2M","3271","2014-09-01","14.6","4","3",
"OBS_DEU_P1M_T2M","3271","2014-10-01","10.95","4","3",
"OBS_DEU_P1M_T2M","3271","2014-11-01","5.55","4","3",
"OBS_DEU_P1M_T2M","3271","2014-12-01","2.29","4","3",
"OBS_DEU_P1M_T2M","3271","2015-01-01","1.2","4","3",
"OBS_DEU_P1M_T2M","3271","2015-02-01","-1","4","3",
"OBS_DEU_P1M_T2M","3271","2015-03-01","5.44","4","3",
"OBS_DEU_P1M_T2M","3271","2015-04-01","8.68","4","3",
"OBS_DEU_P1M_T2M","3271","2015-05-01","13.38","4","3",
"OBS_DEU_P1M_T2M","3271","2015-06-01","17.38","4","3",
"OBS_DEU_P1M_T2M","3271","2015-07-01","20.76","4","3",
"OBS_DEU_P1M_T2M","3271","2015-08-01","20.95","4","3",
"OBS_DEU_P1M_T2M","3271","2015-09-01","13.71","4","3",
"OBS_DEU_P1M_T2M","3271","2015-10-01","8.35","4","3",
"OBS_DEU_P1M_T2M","3271","2015-11-01","5.83","4","3",
"OBS_DEU_P1M_T2M","3271","2015-12-01","3.54","4","3",
"OBS_DEU_P1M_T2M","3271","2016-01-01","-0.3","4","3",
"OBS_DEU_P1M_T2M","3271","2016-02-01","3.62","4","3",
"OBS_DEU_P1M_T2M","3271","2016-03-01","4.6","4","3",
"OBS_DEU_P1M_T2M","3271","2016-04-01","9.07","4","3",
"OBS_DEU_P1M_T2M","3271","2016-05-01","13.94","4","3",
"OBS_DEU_P1M_T2M","3271","2016-06-01","17.14","4","3",
"OBS_DEU_P1M_T2M","3271","2016-07-01","18.95","4","3",
"OBS_DEU_P1M_T2M","3271","2016-08-01","17.63","4","3",
"OBS_DEU_P1M_T2M","3271","2016-09-01","15.94","4","3",
"OBS_DEU_P1M_T2M","3271","2016-10-01","8.29","4","3",
"OBS_DEU_P1M_T2M","3271","2016-11-01","3.05","4","3",
"OBS_DEU_P1M_T2M","3271","2016-12-01","-0.75","4","3",
"OBS_DEU_P1M_T2M","3271","2017-01-01","-6.15","4","3",
"OBS_DEU_P1M_T2M","3271","2017-02-01","1.65","4","3",
"OBS_DEU_P1M_T2M","3271","2017-03-01","6.85","4","3",
"OBS_DEU_P1M_T2M","3271","2017-04-01","8.09","4","3",
"OBS_DEU_P1M_T2M","3271","2017-05-01","14.69","4","3",
"OBS_DEU_P1M_T2M","3271","2017-06-01","18.91","4","3",
"OBS_DEU_P1M_T2M","3271","2017-07-01","18.75","4","3",
"OBS_DEU_P1M_T2M","3271","2017-08-01","18.78","4","3",
"OBS_DEU_P1M_T2M","3271","2017-09-01","12.17","4","3",
"OBS_DEU_P1M_T2M","3271","2017-10-01","9.98","4","3",
"OBS_DEU_P1M_T2M","3271","2017-11-01","3.88","4","3",
"OBS_DEU_P1M_T2M","3271","2017-12-01","0.6","4","3",
"OBS_DEU_P1M_T2M","3271","2018-01-01","2.65","4","3",
"OBS_DEU_P1M_T2M","3271","2018-02-01","-1.62","4","3",
"OBS_DEU_P1M_T2M","3271","2018-03-01","2.99","4","3",
"OBS_DEU_P1M_T2M","3271","2018-04-01","13.28","4","3",
"OBS_DEU_P1M_T2M","3271","2018-05-01","17.14","4","3",
"OBS_DEU_P1M_T2M","3271","2018-06-01","18.56","4","3",
"OBS_DEU_P1M_T2M","3271","2018-07-01","19.89","4","3",
"OBS_DEU_P1M_T2M","3271","2018-08-01","20.61","4","3",
"OBS_DEU_P1M_T2M","3271","2018-09-01","14.89","4","3",
"OBS_DEU_P1M_T2M","3271","2018-10-01","10.91","4","3",
"OBS_DEU_P1M_T2M","3271","2018-11-01","4.87","4","3",
"OBS_DEU_P1M_T2M","3271","2018-12-01","2.15","4","3",
"OBS_DEU_P1M_T2M","3271","2019-01-01","-0.83","4","3",
"OBS_DEU_P1M_T2M","3271","2019-02-01","0.93","4","3",
"OBS_DEU_P1M_T2M","3271","2019-03-01","6.75","4","3",
"OBS_DEU_P1M_T2M","3271","2019-04-01","11.3","4","3",
"OBS_DEU_P1M_T2M","3271","2019-05-01","11.55","4","3",
"OBS_DEU_P1M_T2M","3271","2019-06-01","20.78","4","3",
"OBS_DEU_P1M_T2M","3271","2019-07-01","19.62","4","3",
"OBS_DEU_P1M_T2M","3271","2019-08-01","19.29","4","3",
"OBS_DEU_P1M_T2M","3271","2019-09-01","14.18","4","3",
"OBS_DEU_P1M_T2M","3271","2019-10-01","10.18","4","3",
"OBS_DEU_P1M_T2M","3271","2019-11-01","4.81","4","3",
"OBS_DEU_P1M_T2M","3271","2019-12-01","2.22","4","3",
"OBS_DEU_P1M_T2M","3271","2020-01-01","0.52","4","3",
"OBS_DEU_P1M_T2M","3271","2020-02-01","4.3","4","3",
"OBS_DEU_P1M_T2M","3271","2020-03-01","5.59","4","3",
"OBS_DEU_P1M_T2M","3271","2020-04-01","11.31","4","3",
"OBS_DEU_P1M_T2M","3271","2020-05-01","12.41","4","3",
"OBS_DEU_P1M_T2M","3271","2020-06-01","16.55","4","3",
"OBS_DEU_P1M_T2M","3271","2020-07-01","18.38","4","3",
"OBS_DEU_P1M_T2M","3271","2020-08-01","19.23","4","3",
"OBS_DEU_P1M_T2M","3271","2020-09-01","14.92","4","3",
"OBS_DEU_P1M_T2M","3271","2020-10-01","9.41","4","3",
"OBS_DEU_P1M_T2M","3271","2020-11-01","3.89","4","3",
"OBS_DEU_P1M_T2M","3271","2020-12-01","1.65","4","3",
"OBS_DEU_P1M_T2M","3271","2021-01-01","-0.75","4","1",
"OBS_DEU_P1M_T2M","3271","2021-02-01","1.51","4","1",
"OBS_DEU_P1M_T2M","3271","2021-03-01","4.22","4","1",
